spot,time,occupied,occID
131,7:00 PM,1RC,50
131,8:00 PM,1RC,50
132,6:00 AM,867,50
132,7:00 AM,867,50
132,8:00 AM,867,50
132,9:00 AM,867,50
132,10:00 AM,867,50
132,11:00 AM,867,50
132,12:00 PM,867,50
132,1:00 PM,867,50
132,2:00 PM,867,50
132,3:00 PM,867,50
132,4:00 PM,867,50
132,5:00 PM,867,50
132,6:00 PM,867,50
132,7:00 PM,1RH,50
132,8:00 PM,1RH,50
133,6:00 AM,58X,50
133,7:00 AM,58X,50
133,8:00 AM,8EE,50
133,9:00 AM,8EE,50
133,10:00 AM,8EE,50
133,11:00 AM,206,50
133,12:00 PM,206,50
133,1:00 PM,206,50
133,2:00 PM,206,50
133,3:00 PM,,1
133,4:00 PM,1BA,50
133,5:00 PM,1BA,50
133,6:00 PM,1BA,50
133,7:00 PM,1BA,50
133,8:00 PM,1BA,50
134,6:00 AM,96K,50
134,7:00 AM,96K,50
134,8:00 AM,96K,50
134,9:00 AM,,1
134,10:00 AM,6VK,50
134,11:00 AM,6VK,50
134,12:00 PM,6VK,50
134,1:00 PM,,1
134,2:00 PM,9MB,50
134,3:00 PM,9MB,50
134,4:00 PM,,1
134,5:00 PM,5VN,50
134,6:00 PM,5VN,50
134,7:00 PM,5VN,50
134,8:00 PM,5VN,50
135,6:00 AM,Blocked,50
135,7:00 AM,Blocked,50
135,8:00 AM,Blocked,50
135,9:00 AM,Blocked,50
135,10:00 AM,163,50
135,11:00 AM,163,50
135,12:00 PM,163,50
135,1:00 PM,163,50
135,2:00 PM,163,50
135,3:00 PM,163,50
135,4:00 PM,163,50
135,5:00 PM,163,50
135,6:00 PM,163,50
135,7:00 PM,163,50
135,8:00 PM,470,50
136,6:00 AM,KP7,50
136,7:00 AM,KP7,50
136,8:00 AM,KP7,50
136,9:00 AM,KP7,50
136,10:00 AM,5TG,50
136,11:00 AM,5TG,50
136,12:00 PM,5TG,50
136,1:00 PM,5TG,50
136,2:00 PM,5TG,50
136,3:00 PM,5TG,50
136,4:00 PM,5TG,50
136,5:00 PM,5TG,50
136,6:00 PM,5TG,50
136,7:00 PM,5TG,50
136,8:00 PM,7MV,50
137,6:00 AM,9BK,50
137,7:00 AM,9BK,50
137,8:00 AM,9BK,50
137,9:00 AM,9BK,50
137,10:00 AM,9BK,50
137,11:00 AM,9BK,50
137,12:00 PM,9BK,50
137,1:00 PM,,1
137,2:00 PM,96K,50
137,3:00 PM,96K,50
137,4:00 PM,96K,50
137,5:00 PM,96K,50
137,6:00 PM,96K,50
137,7:00 PM,96K,50
137,8:00 PM,96K,50
138,6:00 AM,6HC,50
138,7:00 AM,6HC,50
138,8:00 AM,6HC,50
138,9:00 AM,6HC,50
138,10:00 AM,6HC,50
138,11:00 AM,6HC,50
138,12:00 PM,6HC,50
138,1:00 PM,6HC,50
138,2:00 PM,6HC,50
138,3:00 PM,6HC,50
138,4:00 PM,6HC,50
138,5:00 PM,6HC,50
138,6:00 PM,6HC,50
138,7:00 PM,6HC,50
138,8:00 PM,6HC,50
139,6:00 AM,1BC,50
139,7:00 AM,1BC,50
139,8:00 AM,1BC,50
139,9:00 AM,1BC,50
139,10:00 AM,8BA,50
139,11:00 AM,8BA,50
139,12:00 PM,8BA,50
139,1:00 PM,,1
139,2:00 PM,8FC,50
139,3:00 PM,8FC,50
139,4:00 PM,8FC,50
139,5:00 PM,8FC,50
139,6:00 PM,8FC,50
139,7:00 PM,8FC,50
139,8:00 PM,8FC,50
140,6:00 AM,1SR,50
140,7:00 AM,1SR,50
140,8:00 AM,1SR,50
140,9:00 AM,1SR,50
140,10:00 AM,1SR,50
140,11:00 AM,1SR,50
140,12:00 PM,1SR,50
140,1:00 PM,1SR,50
140,2:00 PM,1SR,50
140,3:00 PM,1SR,50
140,4:00 PM,1SR,50
140,5:00 PM,1SR,50
140,6:00 PM,1SR,50
140,7:00 PM,1SR,50
140,8:00 PM,1SR,50
141,6:00 AM,729,50
141,7:00 AM,729,50
141,8:00 AM,21K,50
141,9:00 AM,21K,50
141,10:00 AM,21K,50
141,11:00 AM,21K,50
141,12:00 PM,21K,50
141,1:00 PM,21K,50
141,2:00 PM,21K,50
141,3:00 PM,21K,50
141,4:00 PM,21K,50
141,5:00 PM,,1
141,6:00 PM,236,50
141,7:00 PM,236,50
141,8:00 PM,236,50
142,6:00 AM,EV2,50
142,7:00 AM,EV2,50
142,8:00 AM,,1
142,9:00 AM,7PG,50
142,10:00 AM,7PG,50
142,11:00 AM,7PG,50
142,12:00 PM,7PG,50
142,1:00 PM,7PG,50
142,2:00 PM,7PG,50
142,3:00 PM,7PG,50
142,4:00 PM,9AC,50
142,5:00 PM,P32,50
142,6:00 PM,P32,50
142,7:00 PM,P32,50
142,8:00 PM,P32,50
143,6:00 AM,4KX,50
143,7:00 AM,9GA,50
143,8:00 AM,9GA,50
143,9:00 AM,9GA,50
143,10:00 AM,9GA,50
143,11:00 AM,9GA,50
143,12:00 PM,9GA,50
143,1:00 PM,9GA,50
143,2:00 PM,9GA,50
143,3:00 PM,9GA,50
143,4:00 PM,9GA,50
143,5:00 PM,,1
143,6:00 PM,V41,50
143,7:00 PM,V41,50
143,8:00 PM,V41,50
144,6:00 AM,8EK,50
144,7:00 AM,6KA,50
144,8:00 AM,6KA,50
144,9:00 AM,,1
144,10:00 AM,6NF,50
144,11:00 AM,6NF,50
144,12:00 PM,6NF,50
144,1:00 PM,6NF,50
144,2:00 PM,6NF,50
144,3:00 PM,6NF,50
144,4:00 PM,6NF,50
144,5:00 PM,,1
144,6:00 PM,2VT,50
144,7:00 PM,2VT,50
144,8:00 PM,2VT,50
145,6:00 AM,7BF,50
145,7:00 AM,7BF,50
145,8:00 AM,7BF,50
145,9:00 AM,7BF,50
145,10:00 AM,7BF,50
145,11:00 AM,7BF,50
145,12:00 PM,7BF,50
145,1:00 PM,7BF,50
145,2:00 PM,7BF,50
145,3:00 PM,7BF,50
145,4:00 PM,7BF,50
145,5:00 PM,7BF,50
145,6:00 PM,7BF,50
145,7:00 PM,7BF,50
145,8:00 PM,7BF,50
146,6:00 AM,2LW,50
146,7:00 AM,6CH,50
146,8:00 AM,6CH,50
146,9:00 AM,6CH,50
146,10:00 AM,6CH,50
146,11:00 AM,6CH,50
146,12:00 PM,6CH,50
146,1:00 PM,6CH,50
146,2:00 PM,6CH,50
146,3:00 PM,6CH,50
146,4:00 PM,6CH,50
146,5:00 PM,3WY,50
146,6:00 PM,8WJ,50
146,7:00 PM,8WJ,50
146,8:00 PM,,1
147,6:00 AM,2PJ,50
147,7:00 AM,2PJ,50
147,8:00 AM,2PJ,50
147,9:00 AM,2PJ,50
147,10:00 AM,2PJ,50
147,11:00 AM,2PJ,50
147,12:00 PM,892,50
147,1:00 PM,892,50
147,2:00 PM,892,50
147,3:00 PM,892,50
147,4:00 PM,892,50
147,5:00 PM,892,50
147,6:00 PM,892,50
147,7:00 PM,892,50
147,8:00 PM,892,50
148,6:00 AM,,1
148,7:00 AM,,1
148,8:00 AM,,1
148,9:00 AM,,1
148,10:00 AM,,1
148,11:00 AM,,1
148,12:00 PM,,1
148,1:00 PM,Blocked,50
148,2:00 PM,Blocked,50
148,3:00 PM,Blocked,50
148,4:00 PM,Blocked,50
148,5:00 PM,Blocked,50
148,6:00 PM,Blocked,50
148,7:00 PM,Blocked,50
148,8:00 PM,Blocked,50
149,6:00 AM,6WW,50
149,7:00 AM,6WW,50
149,8:00 AM,6WW,50
149,9:00 AM,6WW,50
149,10:00 AM,6WW,50
149,11:00 AM,,1
149,12:00 PM,,1
149,1:00 PM,811,50
149,2:00 PM,,1
149,3:00 PM,,1
149,4:00 PM,,1
149,5:00 PM,,1
149,6:00 PM,193,50
149,7:00 PM,193,50
149,8:00 PM,,1
150,6:00 AM,7ZV,50
150,7:00 AM,7ZV,50
150,8:00 AM,7ZV,50
150,9:00 AM,,1
150,10:00 AM,,1
150,11:00 AM,9HW,50
150,12:00 PM,9HW,50
150,1:00 PM,9HW,50
150,2:00 PM,9HW,50
150,3:00 PM,9HW,50
150,4:00 PM,,1
150,5:00 PM,,1
150,6:00 PM,,1
150,7:00 PM,,1
150,8:00 PM,613,50
151,6:00 AM,6XD,50
151,7:00 AM,6XD,50
151,8:00 AM,6XD,50
151,9:00 AM,6XD,50
151,10:00 AM,6XD,50
151,11:00 AM,6XD,50
151,12:00 PM,6XD,50
151,1:00 PM,6XD,50
151,2:00 PM,6XD,50
151,3:00 PM,6XD,50
151,4:00 PM,6XD,50
151,5:00 PM,6XD,50
151,6:00 PM,,1
151,7:00 PM,Blocked,50
151,8:00 PM,,1
152,6:00 AM,547,50
152,7:00 AM,,1
152,8:00 AM,,1
152,9:00 AM,,1
152,10:00 AM,,1
152,11:00 AM,,1
152,12:00 PM,,1
152,1:00 PM,,1
152,2:00 PM,,1
152,3:00 PM,,1
152,4:00 PM,,1
152,5:00 PM,,1
152,6:00 PM,,1
152,7:00 PM,,1
152,8:00 PM,,1
153,6:00 AM,5CP,50
153,7:00 AM,,1
153,8:00 AM,,1
153,9:00 AM,,1
153,10:00 AM,,1
153,11:00 AM,,1
153,12:00 PM,,1
153,1:00 PM,,1
153,2:00 PM,,1
153,3:00 PM,,1
153,4:00 PM,,1
153,5:00 PM,,1
153,6:00 PM,,1
153,7:00 PM,,1
153,8:00 PM,,1
154,6:00 AM,5KA,50
154,7:00 AM,,1
154,8:00 AM,,1
154,9:00 AM,,1
154,10:00 AM,,1
154,11:00 AM,,1
154,12:00 PM,,1
154,1:00 PM,,1
154,2:00 PM,,1
154,3:00 PM,,1
154,4:00 PM,,1
154,5:00 PM,,1
154,6:00 PM,,1
154,7:00 PM,,1
154,8:00 PM,,1
155,6:00 AM,1HZ,50
155,7:00 AM,1HZ,50
155,8:00 AM,,1
155,9:00 AM,,1
155,10:00 AM,,1
155,11:00 AM,,1
155,12:00 PM,,1
155,1:00 PM,,1
155,2:00 PM,,1
155,3:00 PM,,1
155,4:00 PM,,1
155,5:00 PM,,1
155,6:00 PM,,1
155,7:00 PM,,1
155,8:00 PM,,1
156,6:00 AM,,1
156,7:00 AM,,1
156,8:00 AM,,1
156,9:00 AM,,1
156,10:00 AM,,1
156,11:00 AM,,1
156,12:00 PM,,1
156,1:00 PM,,1
156,2:00 PM,,1
156,3:00 PM,,1
156,4:00 PM,,1
156,5:00 PM,,1
156,6:00 PM,5KA,50
156,7:00 PM,9HM,50
156,8:00 PM,9HM,50
157,6:00 AM,,1
157,7:00 AM,,1
157,8:00 AM,,1
157,9:00 AM,,1
157,10:00 AM,,1
157,11:00 AM,,1
157,12:00 PM,,1
157,1:00 PM,,1
157,2:00 PM,,1
157,3:00 PM,,1
157,4:00 PM,,1
157,5:00 PM,,1
157,6:00 PM,547,50
157,7:00 PM,547,50
157,8:00 PM,547,50
158,6:00 AM,,1
158,7:00 AM,,1
158,8:00 AM,,1
158,9:00 AM,,1
158,10:00 AM,,1
158,11:00 AM,,1
158,12:00 PM,,1
158,1:00 PM,,1
158,2:00 PM,,1
158,3:00 PM,,1
158,4:00 PM,,1
158,5:00 PM,,1
158,6:00 PM,,1
158,7:00 PM,3MD,50
158,8:00 PM,3MD,50
159,6:00 AM,27D,50
159,7:00 AM,,1
159,8:00 AM,,1
159,9:00 AM,,1
159,10:00 AM,,1
159,11:00 AM,,1
159,12:00 PM,,1
159,1:00 PM,,1
159,2:00 PM,,1
159,3:00 PM,,1
159,4:00 PM,,1
159,5:00 PM,,1
159,6:00 PM,,1
159,7:00 PM,,1
159,8:00 PM,,1
160,6:00 AM,916,50
160,7:00 AM,,1
160,8:00 AM,,1
160,9:00 AM,,1
160,10:00 AM,,1
160,11:00 AM,,1
160,12:00 PM,,1
160,1:00 PM,,1
160,2:00 PM,,1
160,3:00 PM,,1
160,4:00 PM,,1
160,5:00 PM,,1
160,6:00 PM,,1
160,7:00 PM,916,50
160,8:00 PM,916,50
161,6:00 AM,,1
161,7:00 AM,,1
161,8:00 AM,,1
161,9:00 AM,,1
161,10:00 AM,,1
161,11:00 AM,,1
161,12:00 PM,,1
161,1:00 PM,,1
161,2:00 PM,,1
161,3:00 PM,,1
161,4:00 PM,,1
161,5:00 PM,,1
161,6:00 PM,,1
161,7:00 PM,,1
161,8:00 PM,,1
162,6:00 AM,,1
162,7:00 AM,,1
162,8:00 AM,,1
162,9:00 AM,,1
162,10:00 AM,,1
162,11:00 AM,,1
162,12:00 PM,,1
162,1:00 PM,,1
162,2:00 PM,,1
162,3:00 PM,,1
162,4:00 PM,,1
162,5:00 PM,,1
162,6:00 PM,,1
162,7:00 PM,,1
162,8:00 PM,,1
163,6:00 AM,,1
163,7:00 AM,,1
163,8:00 AM,,1
163,9:00 AM,,1
163,10:00 AM,,1
163,11:00 AM,,1
163,12:00 PM,,1
163,1:00 PM,,1
163,2:00 PM,,1
163,3:00 PM,,1
163,4:00 PM,,1
163,5:00 PM,,1
163,6:00 PM,,1
163,7:00 PM,,1
163,8:00 PM,,1
164,6:00 AM,,1
164,7:00 AM,,1
164,8:00 AM,,1
164,9:00 AM,,1
164,10:00 AM,,1
164,11:00 AM,,1
164,12:00 PM,,1
164,1:00 PM,,1
164,2:00 PM,,1
164,3:00 PM,,1
164,4:00 PM,,1
164,5:00 PM,,1
164,6:00 PM,,1
164,7:00 PM,,1
164,8:00 PM,,1
165,6:00 AM,,1
165,7:00 AM,,1
165,8:00 AM,,1
165,9:00 AM,,1
165,10:00 AM,,1
165,11:00 AM,,1
165,12:00 PM,,1
165,1:00 PM,,1
165,2:00 PM,,1
165,3:00 PM,,1
165,4:00 PM,,1
165,5:00 PM,,1
165,6:00 PM,,1
165,7:00 PM,,1
165,8:00 PM,,1
166,6:00 AM,3JF,50
166,7:00 AM,3JF,50
166,8:00 AM,,1
166,9:00 AM,,1
166,10:00 AM,,1
166,11:00 AM,,1
166,12:00 PM,,1
166,1:00 PM,,1
166,2:00 PM,,1
166,3:00 PM,,1
166,4:00 PM,,1
166,5:00 PM,,1
166,6:00 PM,,1
166,7:00 PM,1NR,50
166,8:00 PM,1NR,50
167,6:00 AM,7DK,50
167,7:00 AM,7DK,50
167,8:00 AM,,1
167,9:00 AM,,1
167,10:00 AM,,1
167,11:00 AM,,1
167,12:00 PM,,1
167,1:00 PM,,1
167,2:00 PM,,1
167,3:00 PM,,1
167,4:00 PM,,1
167,5:00 PM,,1
167,6:00 PM,5TM,50
167,7:00 PM,5TM,50
167,8:00 PM,5TM,50
168,6:00 AM,5TM,50
168,7:00 AM,,1
168,8:00 AM,,1
168,9:00 AM,,1
168,10:00 AM,,1
168,11:00 AM,,1
168,12:00 PM,,1
168,1:00 PM,,1
168,2:00 PM,,1
168,3:00 PM,,1
168,4:00 PM,,1
168,5:00 PM,,1
168,6:00 PM,6VI,50
168,7:00 PM,6VI,50
168,8:00 PM,6VI,50
169,6:00 AM,22A,50
169,7:00 AM,22A,50
169,8:00 AM,22A,50
169,9:00 AM,22A,50
169,10:00 AM,22A,50
169,11:00 AM,22A,50
169,12:00 PM,22A,50
169,1:00 PM,22A,50
169,2:00 PM,22A,50
169,3:00 PM,22A,50
169,4:00 PM,22A,50
169,5:00 PM,22A,50
169,6:00 PM,22A,50
169,7:00 PM,22A,50
169,8:00 PM,22A,50
170,6:00 AM,5HT,50
170,7:00 AM,5HT,50
170,8:00 AM,J15,50
170,9:00 AM,,1
170,10:00 AM,,1
170,11:00 AM,,1
170,12:00 PM,,1
170,1:00 PM,,1
170,2:00 PM,,1
170,3:00 PM,9DP,50
170,4:00 PM,9DP,50
170,5:00 PM,9DP,50
170,6:00 PM,9DP,50
170,7:00 PM,9DP,50
170,8:00 PM,9DP,50
171,6:00 AM,,1
171,7:00 AM,,1
171,8:00 AM,Blocked,50
171,9:00 AM,431,50
171,10:00 AM,431,50
171,11:00 AM,431,50
171,12:00 PM,,1
171,1:00 PM,,1
171,2:00 PM,,1
171,3:00 PM,,1
171,4:00 PM,5HT,50
171,5:00 PM,5HT,50
171,6:00 PM,5HT,50
171,7:00 PM,5HT,50
171,8:00 PM,5HT,50
172,6:00 AM,122,50
172,7:00 AM,122,50
172,8:00 AM,759,50
172,9:00 AM,759,50
172,10:00 AM,759,50
172,11:00 AM,,1
172,12:00 PM,7NB,50
172,1:00 PM,,1
172,2:00 PM,,1
172,3:00 PM,,1
172,4:00 PM,,1
172,5:00 PM,,1
172,6:00 PM,,1
172,7:00 PM,7VL,50
172,8:00 PM,7VL,50
173,6:00 AM,1GC,50
173,7:00 AM,1GC,50
173,8:00 AM,1GC,50
173,9:00 AM,1GC,50
173,10:00 AM,1GC,50
173,11:00 AM,1GC,50
173,12:00 PM,1GC,50
173,1:00 PM,1GC,50
173,2:00 PM,1GC,50
173,3:00 PM,1GC,50
173,4:00 PM,1GC,50
173,5:00 PM,1GC,50
173,6:00 PM,1GC,50
173,7:00 PM,1GC,50
173,8:00 PM,1GC,50
174,6:00 AM,8PR,50
174,7:00 AM,8PR,50
174,8:00 AM,8PR,50
174,9:00 AM,8PR,50
174,10:00 AM,8PR,50
174,11:00 AM,8PR,50
174,12:00 PM,8PR,50
174,1:00 PM,8PR,50
174,2:00 PM,8PR,50
174,3:00 PM,8PR,50
174,4:00 PM,8PR,50
174,5:00 PM,8PR,50
174,6:00 PM,8PR,50
174,7:00 PM,8PR,50
174,8:00 PM,8PR,50
175,6:00 AM,174,50
175,7:00 AM,174,50
175,8:00 AM,174,50
175,9:00 AM,174,50
175,10:00 AM,174,50
175,11:00 AM,174,50
175,12:00 PM,174,50
175,1:00 PM,174,50
175,2:00 PM,174,50
175,3:00 PM,174,50
175,4:00 PM,174,50
175,5:00 PM,174,50
175,6:00 PM,174,50
175,7:00 PM,174,50
175,8:00 PM,174,50
176,6:00 AM,1AG,50
176,7:00 AM,1AG,50
176,8:00 AM,1AG,50
176,9:00 AM,1AG,50
176,10:00 AM,1AG,50
176,11:00 AM,1AG,50
176,12:00 PM,1AG,50
176,1:00 PM,1AG,50
176,2:00 PM,1AG,50
176,3:00 PM,1AG,50
176,4:00 PM,1AG,50
176,5:00 PM,1AG,50
176,6:00 PM,1AG,50
176,7:00 PM,1AG,50
176,8:00 PM,1AG,50
177,6:00 AM,5GS,50
177,7:00 AM,5GS,50
177,8:00 AM,,1
177,9:00 AM,,1
177,10:00 AM,,1
177,11:00 AM,,1
177,12:00 PM,V22,50
177,1:00 PM,V22,50
177,2:00 PM,V22,50
177,3:00 PM,,1
177,4:00 PM,,1
177,5:00 PM,8ZV,50
177,6:00 PM,759,50
177,7:00 PM,759,50
177,8:00 PM,759,50
178,6:00 AM,NED,50
178,7:00 AM,NED,50
178,8:00 AM,NED,50
178,9:00 AM,NED,50
178,10:00 AM,NED,50
178,11:00 AM,NED,50
178,12:00 PM,NED,50
178,1:00 PM,NED,50
178,2:00 PM,NED,50
178,3:00 PM,45J,50
178,4:00 PM,NED,50
178,5:00 PM,NED,50
178,6:00 PM,NED,50
178,7:00 PM,NED,50
178,8:00 PM,NED,50
179,6:00 AM,2XS,50
179,7:00 AM,,1
179,8:00 AM,,1
179,9:00 AM,,1
179,10:00 AM,,1
179,11:00 AM,586,50
179,12:00 PM,586,50
179,1:00 PM,586,50
179,2:00 PM,586,50
179,3:00 PM,,1
179,4:00 PM,336,50
179,5:00 PM,336,50
179,6:00 PM,336,50
179,7:00 PM,336,50
179,8:00 PM,336,50
180,6:00 AM,Blocked,50
180,7:00 AM,Blocked,50
180,8:00 AM,,1
180,9:00 AM,,1
180,10:00 AM,,1
180,11:00 AM,Blocked,50
180,12:00 PM,Blocked,50
180,1:00 PM,Blocked,50
180,2:00 PM,Blocked,50
180,3:00 PM,CK1,50
180,4:00 PM,Blocked,50
180,5:00 PM,Blocked,50
180,6:00 PM,Blocked,50
180,7:00 PM,Blocked,50
180,8:00 PM,,1
181,6:00 AM,294,50
181,7:00 AM,294,50
181,8:00 AM,294,50
181,9:00 AM,294,50
181,10:00 AM,294,50
181,11:00 AM,294,50
181,12:00 PM,294,50
181,1:00 PM,,1
181,2:00 PM,,1
181,3:00 PM,Blocked,50
181,4:00 PM,9KT,50
181,5:00 PM,9KT,50
181,6:00 PM,9KT,50
181,7:00 PM,96Z,50
181,8:00 PM,96Z,50
182,6:00 AM,15X,50
182,7:00 AM,15X,50
182,8:00 AM,15X,50
182,9:00 AM,15X,50
182,10:00 AM,15X,50
182,11:00 AM,15X,50
182,12:00 PM,15X,50
182,1:00 PM,15X,50
182,2:00 PM,15X,50
182,3:00 PM,15X,50
182,4:00 PM,15X,50
182,5:00 PM,15X,50
182,6:00 PM,15X,50
182,7:00 PM,15X,50
182,8:00 PM,15X,50
183,6:00 AM,Blocked,50
183,7:00 AM,Blocked,50
183,8:00 AM,,1
183,9:00 AM,,1
183,10:00 AM,Blocked,50
183,11:00 AM,,1
183,12:00 PM,,1
183,1:00 PM,45J,50
183,2:00 PM,,1
183,3:00 PM,,1
183,4:00 PM,5TD,50
183,5:00 PM,5TD,50
183,6:00 PM,5TD,50
183,7:00 PM,5TD,50
183,8:00 PM,5TD,50
184,6:00 AM,9KT,50
184,7:00 AM,9KT,50
184,8:00 AM,9KT,50
184,9:00 AM,,1
184,10:00 AM,2XS,50
184,11:00 AM,,1
184,12:00 PM,,1
184,1:00 PM,,1
184,2:00 PM,,1
184,3:00 PM,,1
184,4:00 PM,Blocked,50
184,5:00 PM,Blocked,50
184,6:00 PM,Blocked,50
184,7:00 PM,Blocked,50
184,8:00 PM,,1
185,6:00 AM,4GH,50
185,7:00 AM,4GH,50
185,8:00 AM,4GH,50
185,9:00 AM,4GH,50
185,10:00 AM,4GH,50
185,11:00 AM,,1
185,12:00 PM,,1
185,1:00 PM,,1
185,2:00 PM,4GE,50
185,3:00 PM,,1
185,4:00 PM,9FX,50
185,5:00 PM,9FX,50
185,6:00 PM,9FX,50
185,7:00 PM,9FX,50
185,8:00 PM,9FX,50
186,6:00 AM,8XR,50
186,7:00 AM,8XR,50
186,8:00 AM,8XR,50
186,9:00 AM,8XR,50
186,10:00 AM,8XR,50
186,11:00 AM,8XR,50
186,12:00 PM,8XR,50
186,1:00 PM,8XR,50
186,2:00 PM,8XR,50
186,3:00 PM,8XR,50
186,4:00 PM,8XR,50
186,5:00 PM,8XR,50
186,6:00 PM,8XR,50
186,7:00 PM,8XR,50
186,8:00 PM,8XR,50
187,6:00 AM,,1
187,7:00 AM,,1
187,8:00 AM,Blocked,50
187,9:00 AM,,1
187,10:00 AM,Blocked,50
187,11:00 AM,,1
187,12:00 PM,,1
187,1:00 PM,,1
187,2:00 PM,,1
187,3:00 PM,,1
187,4:00 PM,,1
187,5:00 PM,97P,50
187,6:00 PM,97P,50
187,7:00 PM,97P,50
187,8:00 PM,97P,50
188,6:00 AM,5KF,50
188,7:00 AM,,1
188,8:00 AM,TG1,50
188,9:00 AM,,1
188,10:00 AM,N92,50
188,11:00 AM,,1
188,12:00 PM,SMW,50
188,1:00 PM,SMW,50
188,2:00 PM,SMW,50
188,3:00 PM,SMW,50
188,4:00 PM,,1
188,5:00 PM,9MF,50
188,6:00 PM,9MF,50
188,7:00 PM,9MF,50
188,8:00 PM,9MF,50
189,6:00 AM,1JS,50
189,7:00 AM,1JS,50
189,8:00 AM,1JS,50
189,9:00 AM,1JS,50
189,10:00 AM,,1
189,11:00 AM,743,50
189,12:00 PM,,1
189,1:00 PM,,1
189,2:00 PM,,1
189,3:00 PM,,1
189,4:00 PM,1JS,50
189,5:00 PM,1JS,50
189,6:00 PM,1JS,50
189,7:00 PM,1JS,50
189,8:00 PM,1JS,50
190,6:00 AM,1CP,50
190,7:00 AM,1CP,50
190,8:00 AM,1CP,50
190,9:00 AM,1CP,50
190,10:00 AM,1CP,50
190,11:00 AM,1CP,50
190,12:00 PM,1CP,50
190,1:00 PM,1CP,50
190,2:00 PM,1CP,50
190,3:00 PM,1CP,50
190,4:00 PM,1CP,50
190,5:00 PM,1CP,50
190,6:00 PM,1CP,50
190,7:00 PM,1CP,50
190,8:00 PM,1CP,50
191,6:00 AM,1P.M.,50
191,7:00 AM,1P.M.,50
191,8:00 AM,1P.M.,50
191,9:00 AM,1P.M.,50
191,10:00 AM,1P.M.,50
191,11:00 AM,1P.M.,50
191,12:00 PM,8FX,50
191,1:00 PM,8FX,50
191,2:00 PM,8FX,50
191,3:00 PM,8FX,50
191,4:00 PM,8FX,50
191,5:00 PM,8FX,50
191,6:00 PM,8FX,50
191,7:00 PM,EV2,50
191,8:00 PM,EV2,50
192,6:00 AM,531,50
192,7:00 AM,531,50
192,8:00 AM,531,50
192,9:00 AM,531,50
192,10:00 AM,531,50
192,11:00 AM,531,50
192,12:00 PM,531,50
192,1:00 PM,531,50
192,2:00 PM,531,50
192,3:00 PM,8LE,50
192,4:00 PM,8LE,50
192,5:00 PM,8LE,50
192,6:00 PM,8LE,50
192,7:00 PM,8LE,50
192,8:00 PM,8LE,50
193,6:00 AM,5PB,50
193,7:00 AM,5PB,50
193,8:00 AM,5PB,50
193,9:00 AM,5PB,50
193,10:00 AM,5PB,50
193,11:00 AM,11F,50
193,12:00 PM,11F,50
193,1:00 PM,11F,50
193,2:00 PM,11F,50
193,3:00 PM,11F,50
193,4:00 PM,11F,50
193,5:00 PM,11F,50
193,6:00 PM,11F,50
193,7:00 PM,11F,50
193,8:00 PM,11F,50
194,6:00 AM,4DV,50
194,7:00 AM,4DV,50
194,8:00 AM,4DV,50
194,9:00 AM,4DV,50
194,10:00 AM,8SY,50
194,11:00 AM,65H,50
194,12:00 PM,65H,50
194,1:00 PM,65H,50
194,2:00 PM,65H,50
194,3:00 PM,31Z,50
194,4:00 PM,31Z,50
194,5:00 PM,31Z,50
194,6:00 PM,31Z,50
194,7:00 PM,31Z,50
194,8:00 PM,31Z,50
195,6:00 AM,7JJ,50
195,7:00 AM,7JJ,50
195,8:00 AM,7JJ,50
195,9:00 AM,7JJ,50
195,10:00 AM,7JJ,50
195,11:00 AM,7JJ,50
195,12:00 PM,7JJ,50
195,1:00 PM,7JJ,50
195,2:00 PM,7JJ,50
195,3:00 PM,7JJ,50
195,4:00 PM,7JJ,50
195,5:00 PM,7JJ,50
195,6:00 PM,7JJ,50
195,7:00 PM,7JJ,50
195,8:00 PM,7JJ,50
196,6:00 AM,8ER,50
196,7:00 AM,,1
196,8:00 AM,,1
196,9:00 AM,,1
196,10:00 AM,,1
196,11:00 AM,,1
196,12:00 PM,,1
196,1:00 PM,,1
196,2:00 PM,,1
196,3:00 PM,,1
196,4:00 PM,,1
196,5:00 PM,,1
196,6:00 PM,8ER,50
196,7:00 PM,8ER,50
196,8:00 PM,8ER,50
197,6:00 AM,,1
197,7:00 AM,,1
197,8:00 AM,5NH,50
197,9:00 AM,5NH,50
197,10:00 AM,5NH,50
197,11:00 AM,5NH,50
197,12:00 PM,5NH,50
197,1:00 PM,5NH,50
197,2:00 PM,5NH,50
197,3:00 PM,5NH,50
197,4:00 PM,5NH,50
197,5:00 PM,5NH,50
197,6:00 PM,5NH,50
197,7:00 PM,5NH,50
197,8:00 PM,5NH,50
198,6:00 AM,Construction,50
198,7:00 AM,Construction,50
198,8:00 AM,Construction,50
198,9:00 AM,Construction,50
198,10:00 AM,Construction,50
198,11:00 AM,Construction,50
198,12:00 PM,Construction,50
198,1:00 PM,Construction,50
198,2:00 PM,Construction,50
198,3:00 PM,Construction,50
198,4:00 PM,Construction,50
198,5:00 PM,Construction,50
198,6:00 PM,Construction,50
198,7:00 PM,Construction,50
198,8:00 PM,Construction,50
199,6:00 AM,,1
199,7:00 AM,LV8,50
199,8:00 AM,1BV,50
199,9:00 AM,1BV,50
199,10:00 AM,1BV,50
199,11:00 AM,1BV,50
199,12:00 PM,1BV,50
199,1:00 PM,1BV,50
199,2:00 PM,1BV,50
